"batsman1","bowler1","totalRuns"
"Nazmul Hossain Shanto","Mohammad Hasnain",6
"Nazmul Hossain Shanto","Mohammad Nawaz (3)",8
"Nazmul Hossain Shanto","Mohammad Wasim",18
"Nazmul Hossain Shanto","Mohammed Shami",1
"Nazmul Hossain Shanto","Mujeeb Ur Rahman",4
"Nazmul Hossain Shanto","Naseem Shah",7
"Nazmul Hossain Shanto","Naveen-ul-Haq",1
"Nazmul Hossain Shanto","PA van Meekeren",2
"Nazmul Hossain Shanto","R Ashwin",6
"Nazmul Hossain Shanto","R Ngarava",10
"Nazmul Hossain Shanto","SC Williams",6
"Nazmul Hossain Shanto","Shadab Khan",29
"Nazmul Hossain Shanto","Shaheen Shah Afridi",8
"Nazmul Hossain Shanto","Shahnawaz Dhani",4
"Nazmul Hossain Shanto","Shoaib Malik",12
"Nazmul Hossain Shanto","Sikandar Raza",35
"Nazmul Hossain Shanto","TA Boult",15
"Nazmul Hossain Shanto","TD Astle",6
"Nazmul Hossain Shanto","TG Southee",17
"Nazmul Hossain Shanto","TL Chatara",16
"Nazmul Hossain Shanto","TL Chivanga",1
"Nazmul Hossain Shanto","VM Nyauchi",4
"Nazmul Hossain Shanto","W Madhevere",22
"Nazmul Hossain Shanto","WD Parnell",5
"Nazmul Hossain Shanto","WP Masakadza",1
"Nazmul Islam","Karim Janat",3
"Nazmul Islam","KMA Paul",1
"Nazmul Islam","KOK Williams",6
"Nazmul Islam","MD Gunathilaka",1
"Nazmul Islam","Shapoor Zadran",7
"Nazril Rahman","A Mansale",10
"Nazril Rahman","J Rasu",7
"Nazril Rahman","N Nipiko",9
"Nazril Rahman","Ngawang Thinley",10
"Nazril Rahman","PK Matautaava",8
"Nazril Rahman","S Pradhan",9
"Nazril Rahman","SH Obed",11
"Nazril Rahman","T Jamtsho",1
"Nazwan Ismail","A Bohara",2
"NB Budayair","Haseeb Amjad",2
"NB Budayair","Mohammad Nabi",1
"NB Budayair","Shapoor Zadran",1
"NB Budayair","Tanwir Afzal",3
"NCK Liyanage","A Krishna",6
"NCK Liyanage","Amjad Mahboob",1
"NCK Liyanage","Janak Prakash",1
"ND Laegsgaard","ACF Stokes",11
"ND Laegsgaard","Atif Mehmood",1
"ND Laegsgaard","AW Hawkins-Kay",1
"ND Laegsgaard","BA Pai",9
"ND Laegsgaard","DR Hooper",3
"ND Laegsgaard","GRD Munasinghe",10
"ND Laegsgaard","Hayatullah Niazi",1
"ND Laegsgaard","IDM Latin",22
"ND Laegsgaard","Izatullah Dawlatzai",2
"ND Laegsgaard","JA Fitzgerald",16
"ND Laegsgaard","JL Martel",13
"ND Laegsgaard","Junaid Sheikh",4
"ND Laegsgaard","L Bruce",10
"ND Laegsgaard","LC Le Tissier",13
"ND Laegsgaard","Mohammad Kamran",9
"ND Laegsgaard","Murid Ekrami",8
"ND Laegsgaard","NA Maiolo",1
"ND Laegsgaard","P Bhart",10
"ND Laegsgaard","Raja Adeel",5
"ND Laegsgaard","RJ Hatchman",9
"ND Laegsgaard","S Bodha",25
"ND Laegsgaard","S Waqas Ahmed",6
"ND Laegsgaard","TCW Veillard",8
"ND Laegsgaard","W Peatfield",17
"ND Laegsgaard","WJR Robertson",1
"ND Laegsgaard","Yasir Ali",15
"ND Laegsgaard","Zulqarnain Haider (2)",15
"ND McKenzie","BW Hilfenhaus",3
"ND McKenzie","NW Bracken",4
"NE Bonner","CJ McKay",11
"NE Bonner","DT Christian",3
"NE Bonner","JL Pattinson",1
"NE Bonner","JW Dernbach",3
"NE Bonner","SR Watson",2
"NE Bonner","XJ Doherty",7
"Nestor Dhamba","S Dhakal",2
"Nestor Dhamba","S Lamichhane",1
"NFI McCallum","DW Steyn",6
"NFI McCallum","J Botha",1
"NFI McCallum","WD Parnell",1
"NG Collins","A Khan",5
"NG Collins","A Manousis",12
"NG Collins","A Venkatesh",4
"NG Collins","Alexandros Karvelas",2
"NG Collins","AS Mehmi",8
"NG Collins","Aslam Mohammad",3
"NG Collins","DKD Warnakulasuriya",3
"NG Collins","G Fatouros",7
"NG Collins","GC Galanis",3
"NG Collins","Gurpratap Singh",4
"NG Collins","I Bardis",10
"NG Collins","J Jojo",7
"NG Collins","JM Vujinovich",8
"NG Collins","Khalid Zahid",18
"NG Collins","L Karlsson",1
"NG Collins","Lemar Momand",11
"NG Collins","Muhammad Shoaib Ahmed",4
"NG Collins","NK Tiwari",5
"NG Collins","Qudratullah Mir Afzail",18
"NG Collins","SD Valjalo",9
"NG Collins","Surya Anand",6
"NG Collins","Tejwinder Singh",2
"NG Collins","Zaker Taqawi",6
"NG Jones","Hamid Hassan",4
"NG Jones","MA Starc",4
"NG Jones","Nawroz Mangal",10
"NG Jones","PJ Cummins",2
"NG Jones","R Rampaul",6
"NG Jones","SP Narine",8
"NG Jones","SR Watson",8
"Ngawang Thinley","Azyan Farhath",10
"Ngawang Thinley","Ibrahim Rizan",3
"Ngawang Thinley","Khizar Hayat",1
"Ngawang Thinley","S Muniandy",2
"Ngawang Thinley","Syed Aziz",6
"Nijat Masood","TL Chatara",4
"Niv Nagavkar","Atif Mehmood",6
"Niv Nagavkar","B Arora",1
"Niv Nagavkar","Mohammad Kamran",2
"Niv Nagavkar","Raja Adeel",1
"Niv Nagavkar","Yasir Ali",1
"Nizakat Khan","A Bohara",5
"Nizakat Khan","Aamir Kaleem",4
"Nizakat Khan","Adnan Idrees",4
"Nizakat Khan","Ahmed Raza",21
"Nizakat Khan","Ahsan Malik",8
"Nizakat Khan","Al-Amin Hossain",3
"Nizakat Khan","Amir Ali",1
"Nizakat Khan","Amir Hamza",6
"Nizakat Khan","Amjad Javed",10
"Nizakat Khan","Amjad Mahboob",19
"Nizakat Khan","Aqib Ilyas",10
"Nizakat Khan","AR Cusack",2
"Nizakat Khan","AR McBrine",12
"Nizakat Khan","AR Puri",13
"Nizakat Khan","Arshdeep Singh",5
"Nizakat Khan","AV Lalcheta",5
"Nizakat Khan","B Kumar",4
"Nizakat Khan","B Ward",7
"Nizakat Khan","Basil Hameed",14
"Nizakat Khan","BD Glover",12
"Nizakat Khan","BFW de Leede",7
"Nizakat Khan","Bilal Khan",11
"Nizakat Khan","BTJ Wheal",1
"Nizakat Khan","C Kyewuta",4
"Nizakat Khan","CA Young",32
"Nizakat Khan","CD de Lange",1
"Nizakat Khan","CM Akachukwu",14
"Nizakat Khan","CN Ackermann",2
"Nizakat Khan","CW Perchard",4
"Nizakat Khan","D Heyliger",1
"Nizakat Khan","D Mogan",3
"Nizakat Khan","Dawlat Zadran",3
"Nizakat Khan","DG Blampied",14
"Nizakat Khan","ED Silva",1
"Nizakat Khan","EJB Miles",6
"Nizakat Khan","F Nsubuga",4
"Nizakat Khan","Farhad Reza",2
"Nizakat Khan","Farhan Ahmed",4
"Nizakat Khan","Fayyaz Butt",5
"Nizakat Khan","FJ Klaassen",8
"Nizakat Khan","GH Dockrell",1
"Nizakat Khan","Gulbadin Naib",2
"Nizakat Khan","H Carlyon",17
"Nizakat Khan","Imran Haider",4
"Nizakat Khan","J Little",2
"Nizakat Khan","J Miyaji",5
"Nizakat Khan","J Mulder",13
"Nizakat Khan","Janak Prakash",20
"Nizakat Khan","JF Mooney",1
"Nizakat Khan","JH Davey",9
"Nizakat Khan","JK Mukhiya",4
"Nizakat Khan","JOA Gordon",6
"Nizakat Khan","Junaid Siddique (2)",18
"Nizakat Khan","Karan KC",20
"Nizakat Khan","Khawar Ali",12
"Nizakat Khan","Khizar Hayat",21
"Nizakat Khan","KJ O'Brien",22
"Nizakat Khan","KP Meiyappan",3
"Nizakat Khan","LV van Beek",18
"Nizakat Khan","M Ansari",3
"Nizakat Khan","M Faheem",4
"Nizakat Khan","Mahmudullah",4
"Nizakat Khan","Mirwais Ashraf",11
"Nizakat Khan","MJG Rippon",5
"Nizakat Khan","MNM Aslam",8
"Nizakat Khan","Mohamed Shafeeq",5
"Nizakat Khan","Mohammad Nabi",2
"Nizakat Khan","Mohammad Nadeem",2
"Nizakat Khan","Mohammad Naveed",1
"Nizakat Khan","MR Adair",6
"Nizakat Khan","MRJ Watt",2
"Nizakat Khan","MW Machan",14
"Nizakat Khan","N Pathan",4
"Nizakat Khan","N Senamontree",14
"Nizakat Khan","Naseem Shah",1
"Nizakat Khan","P Khadka",10
"Nizakat Khan","PA van Meekeren",13
"Nizakat Khan","Pavandeep Singh",26
"Nizakat Khan","RA Jadeja",1
"Nizakat Khan","Rashid Khan",6
"Nizakat Khan","RD Berrington",6
"Nizakat Khan","RE van der Merwe",23
"Nizakat Khan","RML Taylor",5
"Nizakat Khan","Rohan Mustafa",3
"Nizakat Khan","Rubel Hossain",3
"Nizakat Khan","S Bhari",18
"Nizakat Khan","S Lamichhane",14
"Nizakat Khan","Sagar Pun",9
"Nizakat Khan","Sayed Monib",8
"Nizakat Khan","Shahnawaz Dhani",7
"Nizakat Khan","Sharafuddin Ashraf",14
"Nizakat Khan","Shariz Ahmad",4
"Nizakat Khan","Shiraz Khan",20
"Nizakat Khan","SK Atai",6
"Nizakat Khan","SM Sharif",5
"Nizakat Khan","Sompal Kami",12
"Nizakat Khan","SP Gauchan",4
"Nizakat Khan","SR Thompson",2
"Nizakat Khan","Sultan Ahmed (2)",5
"Nizakat Khan","Syazrul Idrus",10
"Nizakat Khan","T van der Gugten",23
"Nizakat Khan","TH David",2
"Nizakat Khan","TJG Pringle",11
"Nizakat Khan","U Aryaman Sunil",28
"Nizakat Khan","V Baskaran",8
"Nizakat Khan","VD Adewoye",7
"Nizakat Khan","Waheed Ahmed",4
"Nizakat Khan","Yasin Patel",4
"Nizakat Khan","Z Hoque",14
"Nizakat Khan","Zahoor Khan",5
"Nizakat Khan","Zawar Farid",6
"Nizakat Khan","Zeeshan Maqsood",8
"NJ Astle","CRD Fernando",8
"NJ Astle","DPMD Jayawardene",6
"NJ Astle","HMCM Bandara",9
"NJ Astle","IDR Bradshaw",1
"NJ Astle","JE Taylor",4
"NJ Astle","M Muralitharan",1
"NJ Astle","PDRL Perera",20
"NJ Astle","ST Jayasuriya",11
"NJ Astle","TM Dilshan",4
"NJ Ferraby","A Khan",1
"NJ Ferraby","Aamir Kaleem",12
"NJ Ferraby","Baljit Singh",1
"NJ Ferraby","Bashir Shah",2
"NJ Ferraby","Bilal Khan",7
"NJ Ferraby","CAJ Meschede",1
"NJ Ferraby","Charanjeet Singh",5
"NJ Ferraby","D Klein",1
"NJ Ferraby","Ghulam Ahmadi",4
"NJ Ferraby","GRD Munasinghe",7
"NJ Ferraby","Hayatullah Niazi",5
"NJ Ferraby","IO Okpe",15
"NJ Ferraby","Junaid Sheikh",9
"NJ Ferraby","Junaid Siddique (2)",5
"NJ Ferraby","JW Dernbach",1
"NJ Ferraby","K Christie",2
"NJ Ferraby","Kaleemullah",13
"NJ Ferraby","Mohammad Nadeem",2
"NJ Ferraby","NA Maiolo",15
"NJ Ferraby","P Bhart",4
"NJ Ferraby","Raza Iqbal",1
"NJ Ferraby","SA Ahmad",2
"NJ Ferraby","Sultan Ahmed (2)",6
"NJ Ferraby","VD Adewoye",5
"NJ Ferraby","Zeeshan Maqsood",7
"NJ Maddinson","B Kumar",9
"NJ Maddinson","B Muzarabani",2
"NJ Maddinson","D Wiese",4
"NJ Maddinson","I Sharma",11
"NJ Maddinson","R Ashwin",5
"NJ Maddinson","R Vinay Kumar",9
"NJ Maddinson","Shadab Khan",2
"NJ Maddinson","Shaheen Shah Afridi",2
"NJ Maddinson","Usman Shinwari",1
"NJ O'Brien","A Vala",2
"NJ O'Brien","Aamir Kaleem",2
"NJ O'Brien","Abdul Razzaq",6
"NJ O'Brien","Abdur Razzak",1
"NJ O'Brien","AD Mathews",15
"NJ O'Brien","AD Russell",9
"NJ O'Brien","Ahmed Raza",1
"NJ O'Brien","Amjad Javed",8
"NJ O'Brien","AS Hansra",1
"NJ O'Brien","AV Lalcheta",3
"NJ O'Brien","BAW Mendis",7
"NJ O'Brien","CA Soper",2
"NJ O'Brien","CH Gayle",9
"NJ O'Brien","CJA Amini",8
"NJ O'Brien","DJG Sammy",3
"NJ O'Brien","DT Christian",3
"NJ O'Brien","FH Edwards",1
"NJ O'Brien","GB Hogg",4
"NJ O'Brien","GD Drummond",15
"NJ O'Brien","GJ Maxwell",6
"NJ O'Brien","HS Baidwan",9
"NJ O'Brien","JD Nel",1
"NJ O'Brien","JK Kamande",3
"NJ O'Brien","Junaid Siddiqui",9
"NJ O'Brien","KAJ Roach",1
"NJ O'Brien","Karim Sadiq",12
"NJ O'Brien","KD Mills",3
"NJ O'Brien","Khawar Ali",11
"NJ O'Brien","KMDN Kulasekara",2
"NJ O'Brien","L Nou",9
"NJ O'Brien","M Muralitharan",4
"NJ O'Brien","MA Starc",2
"NJ O'Brien","Mahmudullah",10
"NJ O'Brien","Mashrafe Mortaza",28
"NJ O'Brien","MBS Jonkman",1
"NJ O'Brien","MD Dai",12
"NJ O'Brien","Mirwais Ashraf",3
"NJ O'Brien","Mohammad Amir",1
"NJ O'Brien","Mohammad Nabi",4
"NJ O'Brien","Mohammad Naveed",3
"NJ O'Brien","Mohammad Shahzad (2)",9
"NJ O'Brien","Mudassar Bukhari",2
"NJ O'Brien","N Pokana",1
"NJ O'Brien","N Vanua",1
"NJ O'Brien","Naeem Islam",2
"NJ O'Brien","P Khadka",1
"NJ O'Brien","P Raho",1
"NJ O'Brien","PA van Meekeren",1
"NJ O'Brien","PJ Ongondo",4
"NJ O'Brien","PM Seelaar",2
"NJ O'Brien","PW Borren",2
"NJ O'Brien","Qadeer Ahmed",1
"NJ O'Brien","R Rampaul",5
"NJ O'Brien","Raza-ur-Rehman",2
"NJ O'Brien","RD Berrington",1
"NJ O'Brien","RE van der Merwe",2
"NJ O'Brien","RG Aga",3
"NJ O'Brien","Rizwan Cheema",6
"NJ O'Brien","RJ Sidebottom",8
"NJ O'Brien","RN ten Doeschate",5
"NJ O'Brien","Rohan Mustafa",7
"NJ O'Brien","Rubel Hossain",5
"NJ O'Brien","Samiullah Shenwari",1
"NJ O'Brien","Shakib Al Hasan",2
"NJ O'Brien","Shapoor Zadran",10
"NJ O'Brien","Sompal Kami",2
"NJ O'Brien","SP Narine",3
"NJ O'Brien","SR Watson",5
"NJ O'Brien","ST Jayasuriya",3
"NJ O'Brien","TM Odoyo",1
"NJ O'Brien","TT Bresnan",1
"NJ O'Brien","Zaheer Maqsood",13
"NJ Reardon","Imran Tahir",2
"NJ Reardon","JP Duminy",2
"NK Aneesh Kumar","A Dhingra",1
"NK Aneesh Kumar","Atif Kamal",2
"NK Aneesh Kumar","S Wickramasekara",2
"NK Aneesh Kumar","SKS Gill",4
"NK Aneesh Kumar","Washeem Abbas",1
"NK Patel","BFW de Leede",7
"NK Patel","BJ McCarthy",5
"NK Patel","CA Soper",1
"NK Patel","D Heyliger",7
"NK Patel","DMW Rawlins",3
"NK Patel","FJ Klaassen",16
"NK Patel","J Matharu",3
"NK Patel","Janak Prakash",2
"NK Patel","KS Leverock",2
"NK Patel","LM Jongwe",2
"NK Patel","LV van Beek",2
"NK Patel","MO Jones",2
"NK Patel","MR Adair",5
"NK Patel","PA van Meekeren",3
"NK Patel","R Ngarava",6
"NK Patel","RJ Trott",3
"NK Patel","RP Burl",14
"NK Patel","Saad Bin Zafar",8
"NK Patel","Salman Nazar",7
"NK Patel","WP Masakadza",2
"NK Tiwari","A Mene-Ejegi",5
"NK Tiwari","ADL Stokoe",17
"NK Tiwari","Ali Masood",4
"NK Tiwari","C Smith",17
"NK Tiwari","CJ Langford",14
"NK Tiwari","D Jansen",3
"NK Tiwari","Habib Khan",3
"NK Tiwari","Ilyas Ataullah",1
"NK Tiwari","J Butler",18
"NK Tiwari","JA Burrows",22
"NK Tiwari","K Cawte",1
"NK Tiwari","M Sarenac",2
"NK Tiwari","MJ Ansell",5
"NK Tiwari","MMR Obili",8
"NK Tiwari","MV Pavlovic",11
"NK Tiwari","Saqib Naveed",1
"NK Tiwari","V Zimonjic",7
"NL McCullum","Abdul Razzaq",1
"NL McCullum","Abdur Rehman",5
"NL McCullum","AD Mathews",8
"NL McCullum","AM Phangiso",1
"NL McCullum","BAW Mendis",11
"NL McCullum","CB Mpofu",15
"NL McCullum","CH Morris",1
"NL McCullum","CK Langeveldt",7
"NL McCullum","DJ Bravo",6
"NL McCullum","DJ Hussey",11
"NL McCullum","DP Nannes",1
"NL McCullum","DW Steyn",11
"NL McCullum","E Chigumbura",4
"NL McCullum","FH Edwards",2
"NL McCullum","HMRKB Herath",1
"NL McCullum","IK Pathan",1
"NL McCullum","JA Morkel",7
"NL McCullum","KJ Abbott",2
"NL McCullum","KMDN Kulasekara",25
"NL McCullum","LJ Wright",1
"NL McCullum","M Morkel",13
"NL McCullum","MN Samuels",4
"NL McCullum","Mohammad Amir",4
"NL McCullum","NLTC Perera",6
"NL McCullum","NW Bracken",10
"NL McCullum","P Utseya",1
"NL McCullum","R McLaren",9
"NL McCullum","R Rampaul",4
"NL McCullum","RJ Harris",1
"NL McCullum","RJ Peterson",1
"NL McCullum","RJ Sidebottom",2
"NL McCullum","Saeed Ajmal",27
"NL McCullum","SC Williams",1
"NL McCullum","SCJ Broad",16
"NL McCullum","Shahid Afridi",14
"NL McCullum","SL Malinga",35
"NL McCullum","Sohail Tanvir",2
"NL McCullum","SP Narine",3
"NL McCullum","ST Finn",3
"NL McCullum","ST Jayasuriya",2
"NL McCullum","SW Tait",2
"NL McCullum","T Muzarabani",2
"NL McCullum","TM Dilshan",2
"NL McCullum","TT Bresnan",3
"NL McCullum","Umar Gul",5
"NL McCullum","UWMBCA Welegedara",4
"NL McCullum","Wahab Riaz",2
"NL Smith","A Khan",1
"NL Smith","B Ward",1
"NL Smith","Bashir Shah",16
"NL Smith","CW Perchard",8
"NL Smith","D Birrell",5
"NL Smith","D Klein",1
"NL Smith","DA Blignaut",2
"NL Smith","Delawar Khan",6
"NL Smith","DG Blampied",2
"NL Smith","Ghulam Ahmadi",4
"NL Smith","H Carlyon",1
"NL Smith","J Sumerauer",7
"NL Smith","Muslim Yar",7
"NL Smith","SA Ahmad",10
"NL Smith","Shakerullah Safi",7
"NL Smith","SVE Bharathi",8
"NL Smith","V Ganesan",4
"NL Ujawe","Aqib Iqbal",1
"NL Ujawe","Atif Kamal",1
"NL Ujawe","DR Hooper",1
"NLTC Perera","A Mishra",15
"NLTC Perera","A Zampa",2
"NLTC Perera","Abu Jayed",1
"NLTC Perera","AD Russell",40
"NLTC Perera","Afif Hossain",12
"NLTC Perera","AL Phehlukwayo",8
"NLTC Perera","AR Nurse",3
"NLTC Perera","AR Patel",2
"NLTC Perera","Arafat Sunny",2
"NLTC Perera","AU Rashid",2
"NLTC Perera","B Laughlin",21
"NLTC Perera","C Munro",14
"NLTC Perera","CB Mpofu",6
"NLTC Perera","CH Morris",3
"NLTC Perera","CJ Dala",1
"NLTC Perera","CJ Jordan",48
"NLTC Perera","CR Brathwaite",25
"NLTC Perera","CR Woakes",14
"NLTC Perera","D Pretorius",2
"NLTC Perera","D Wiese",3
"NLTC Perera","DAJ Bracewell",12
"NLTC Perera","DJ Bravo",15
"NLTC Perera","DJ Willey",2
"NLTC Perera","DL Vettori",4
"NLTC Perera","DW Steyn",28
"NLTC Perera","Faheem Ashraf",1
"NLTC Perera","Farhad Reza",4
"NLTC Perera","GD Elliott",3
"NLTC Perera","GJ Maxwell",1
"NLTC Perera","Hasan Ali",16
"NLTC Perera","HF Gurney",11
"NLTC Perera","HH Pandya",8
"NLTC Perera","Imran Tahir",9
"NLTC Perera","IS Sodhi",15
"NLTC Perera","JD Unadkat",10
"NLTC Perera","JDP Oram",1
"NLTC Perera","JDS Neesham",1
"NLTC Perera","JEC Franklin",5
"NLTC Perera","JH Kallis",1
"NLTC Perera","JJ Bumrah",11
"NLTC Perera","JL Denly",6
"NLTC Perera","JO Holder",1
"NLTC Perera","JP Faulkner",15
"NLTC Perera","JW Dernbach",27
"NLTC Perera","K Rabada",4
"NLTC Perera","Karim Sadiq",8
"NLTC Perera","KD Mills",13
"NLTC Perera","KMA Paul",14
"NLTC Perera","KOK Williams",17
"NLTC Perera","Kuldeep Yadav",5
"NLTC Perera","L Sipamla",1
"NLTC Perera","LE Plunkett",13
"NLTC Perera","M Morkel",17
"NLTC Perera","MA Starc",11
"NLTC Perera","Mahmudullah",14
"NLTC Perera","Mashrafe Mortaza",21
"NLTC Perera","MC Henriques",4
"NLTC Perera","Mehedi Hasan Miraz",7
"NLTC Perera","MG Johnson",8
"NLTC Perera","MJ Henry",4
"NLTC Perera","MJ McClenaghan",15
"NLTC Perera","MJ Santner",10
"NLTC Perera","MM Ali",17
"NLTC Perera","Mohammad Amir",1
"NLTC Perera","Mohammad Hafeez",2
"NLTC Perera","Mohammad Nabi",2
"NLTC Perera","Mohammad Saifuddin",13
"NLTC Perera","Mohammed Siraj",10
"NLTC Perera","Mustafizur Rahman",46
"NLTC Perera","Nasir Hossain",3
"NLTC Perera","NL McCullum",1
"NLTC Perera","OC McCoy",2
"NLTC Perera","R Ashwin",14
"NLTC Perera","R Powell",9
"NLTC Perera","RA Jadeja",1
"NLTC Perera","Rashid Khan",1
"NLTC Perera","RJ Sidebottom",2
"NLTC Perera","Rubel Hossain",51
"NLTC Perera","Rumman Raees",35
"NLTC Perera","S Badree",1
"NLTC Perera","Saeed Ajmal",11
"NLTC Perera","Samiullah Shenwari",1
"NLTC Perera","SB Styris",1
"NLTC Perera","SC Kuggeleijn",8
"NLTC Perera","SCJ Broad",14
"NLTC Perera","Shadab Khan",31
"NLTC Perera","Shahadat Hossain",20
"NLTC Perera","Shahid Afridi",1
"NLTC Perera","Shakib Al Hasan",11
"NLTC Perera","SJ Benn",7
"NLTC Perera","SK Raina",3
"NLTC Perera","SN Thakur",11
"NLTC Perera","Sohag Gazi",2
"NLTC Perera","Sohail Khan",28
"NLTC Perera","Sohail Tanvir",4
"NLTC Perera","Soumya Sarkar",28
"NLTC Perera","SP Narine",3
"NLTC Perera","SPD Smith",18
"NLTC Perera","SS Cottrell",2
"NLTC Perera","ST Finn",2
"NLTC Perera","T Shamsi",9
"NLTC Perera","TA Boult",2
"NLTC Perera","Taskin Ahmed",4
"NLTC Perera","TG Southee",16
"NLTC Perera","TK Curran",17
"NLTC Perera","TT Bresnan",7
"NLTC Perera","Umar Gul",32
"NLTC Perera","Usman Shinwari",1
"NLTC Perera","UT Yadav",1
"NLTC Perera","V Shankar",15
"NLTC Perera","WD Parnell",27
"NLTC Perera","XJ Doherty",7
"NLTC Perera","YS Chahal",9
"NM Carter","Aftab Alam",3
"NM Carter","SO Tikolo",1
"NM Coulter-Nile","B Kumar",18
"NM Coulter-Nile","CH Morris",6
"NM Coulter-Nile","CJ Anderson",1
"NM Coulter-Nile","Faheem Ashraf",1
"NM Coulter-Nile","Hasan Ali",19
"NM Coulter-Nile","I Sharma",4
"NM Coulter-Nile","Imad Wasim",3
"NM Coulter-Nile","Imran Tahir",1
"NM Coulter-Nile","JJ Bumrah",4
"NM Coulter-Nile","JW Dernbach",1
"NM Coulter-Nile","K Rabada",2
"NM Coulter-Nile","KA Pollard",14
"NM Coulter-Nile","KH Pandya",7
"NM Coulter-Nile","KJ Abbott",1
"NM Coulter-Nile","Kuldeep Yadav",7
"NM Coulter-Nile","L Ngidi",1
"NM Coulter-Nile","M Markande",1
"NM Coulter-Nile","R Vinay Kumar",7
"NM Coulter-Nile","Shadab Khan",17
"NM Coulter-Nile","Shaheen Shah Afridi",21
"NM Coulter-Nile","SP Narine",1
"NM Coulter-Nile","ST Finn",12
"NM Coulter-Nile","TL Best",1
"NM Hauritz","Saeed Ajmal",2
"NM Hauritz","SL Malinga",4
"NM Lyon","Usman Shinwari",4
"NM Odhiambo","Amir Hamza",4
"NM Odhiambo","B Shikongo",2
"NM Odhiambo","BM Scholtz",1
"NM Odhiambo","C Viljoen",4
"NM Odhiambo","D Muhumuza",5
"NM Odhiambo","DM Nakrani",2
"NM Odhiambo","DS Airee",5
"NM Odhiambo","H Ssenyondo",7
"NM Odhiambo","Hamid Hassan",1
"NM Odhiambo","JF Mooney",2
"NM Odhiambo","JH Davey",1
"NM Odhiambo","JJ Smit",3
"NM Odhiambo","Junaid Siddiqui",1
"NM Odhiambo","Karan KC",2
"NM Odhiambo","MC Sorensen",5
"NM Odhiambo","Mirwais Ashraf",6
"NM Odhiambo","Mohameed Taiwo",7
"NM Odhiambo","Mohammad Aadil Alam",1
"NM Odhiambo","MS Aulakh",9
"NM Odhiambo","Mustapha Yusuf",10
"NM Odhiambo","P Aho",1
"NM Odhiambo","P Sarraf",12
"NM Odhiambo","P Useni",2
"NM Odhiambo","RA Abolarin",1
"NM Odhiambo","Raza-ur-Rehman",8
"NM Odhiambo","RD Berrington",2
"NM Odhiambo","Rizwan Cheema",8
"NM Odhiambo","S Lamichhane",15
"NM Odhiambo","Samiullah Shenwari",2
"NM Odhiambo","Shahab Alam",3
"NM Odhiambo","SM Sharif",2
"NMS Param","A Shukla",1
"NMS Param","A Vala",7
"NMS Param","Aizaz Khan",9
"NMS Param","Anwar Rahman",7
"NMS Param","B Ward",11
"NMS Param","BD Glover",1
"NMS Param","BM Scholtz",15
"NMS Param","C Viljoen",2
"NMS Param","CG Williams",3
"NMS Param","CJA Amini",1
"NMS Param","CN Ackermann",3
"NMS Param","CW Perchard",5
"NMS Param","D Jakiel",1
"NMS Param","D Ravu",3
"NMS Param","DC Stovell",14
"NMS Param","DG Blampied",7
"NMS Param","DMW Rawlins",5
"NMS Param","E Otieno",5
"NMS Param","Ehsan Khan",6
"NMS Param","GH O'Brien",7
"NMS Param","JH Davey",10
"NMS Param","JJ Smit",5
"NMS Param","JJ Tucker",3
"NMS Param","JN Frylinck",3
"NMS Param","KD Shah",11
"NMS Param","Khizar Hayat",5
"NMS Param","KS Leverock",18
"NMS Param","LN Oluoch",2
"NMS Param","MO Jones",13
"NMS Param","Mohammad Ghazanfar",4
"NMS Param","Muhammad Wafiq",5
"NMS Param","NM Odhiambo",14
"NMS Param","PA van Meekeren",6
"NMS Param","Pavandeep Singh",7
"NMS Param","RE van der Merwe",2
"NMS Param","RJ Trott",12
"NMS Param","SM Sharif",3
"NMS Param","Syed Aziz",8
"NMS Param","T van der Gugten",1
"NMS Param","TL Chatara",1
"NMS Param","Virandeep Singh",6
"NMS Param","Yasim Murtaza",2
"NN Banner","A Husain",1
"NN Banner","LA Musiani",3
"NN Odhiambo","AR Cusack",2
"NN Odhiambo","Basir Ahamad",15
"NN Odhiambo","BN Toube",1
"NN Odhiambo","C Kyewuta",1
"NN Odhiambo","CRD Fernando",4
"NN Odhiambo","D Muhumuza",1
"NN Odhiambo","DB Loic",6
"NN Odhiambo","DM Nakrani",5
"NN Odhiambo","DS Airee",11
"NN Odhiambo","DT Johnston",4
"NN Odhiambo","F Akankwasa",1
"NN Odhiambo","F Nsubuga",7
"NN Odhiambo","GH Dockrell",2
"NN Odhiambo","H Ssenyondo",3
"NN Odhiambo","Hamid Hassan",8
"NN Odhiambo","HS Baidwan",1
"NN Odhiambo","J Miyaji",4
"NN Odhiambo","JF Mooney",1
"NN Odhiambo","JOA Gordon",10
"NN Odhiambo","K Waiswa",9
"NN Odhiambo","Karim Sadiq",6
"NN Odhiambo","KJ O'Brien",1
"NN Odhiambo","MC Sorensen",9
"NN Odhiambo","Mirwais Ashraf",13
"NN Odhiambo","Mohammad Aadil Alam",5
"NN Odhiambo","Mohammad Nabi",3
"NN Odhiambo","Mudassar Bukhari",3
"NN Odhiambo","Riazat Ali Shah",1
"NN Odhiambo","Rizwan Cheema",5
"NN Odhiambo","RM Haq",2
"NN Odhiambo","RML Taylor",23
"NN Odhiambo","Samiullah Shenwari",13
"NN Odhiambo","Shapoor Zadran",5
