"batsman1","bowler1","totalRuns"
"PA Patel","JW Hastings",8
"PA Patel","K Gowtham",7
"PA Patel","K Rabada",12
"PA Patel","Karanveer Singh",8
"PA Patel","KH Pandya",11
"PA Patel","KP Pietersen",2
"PA Patel","Kuldeep Yadav",9
"PA Patel","KV Sharma",11
"PA Patel","L Balaji",25
"PA Patel","L Ngidi",20
"PA Patel","LH Ferguson",8
"PA Patel","M Kartik",6
"PA Patel","M Markande",5
"PA Patel","M Morkel",32
"PA Patel","M Muralitharan",12
"PA Patel","M Prasidh Krishna",14
"PA Patel","M Vijay",5
"PA Patel","MA Starc",16
"PA Patel","MC Henriques",12
"PA Patel","MG Johnson",84
"PA Patel","MJ Henry",12
"PA Patel","MJ McClenaghan",12
"PA Patel","MM Patel",26
"PA Patel","MM Sharma",93
"PA Patel","MN Samuels",12
"PA Patel","Mohammad Asif",5
"PA Patel","Mohammad Hafeez",2
"PA Patel","Mohammad Nabi",14
"PA Patel","Mohammed Shami",51
"PA Patel","Mohammed Siraj",7
"PA Patel","MP Stoinis",14
"PA Patel","Mustafizur Rahman",12
"PA Patel","ND Doshi",1
"PA Patel","NLTC Perera",3
"PA Patel","NM Coulter-Nile",9
"PA Patel","P Awana",31
"PA Patel","P Kumar",44
"PA Patel","P Negi",23
"PA Patel","P Sahu",18
"PA Patel","P Suyal",10
"PA Patel","Pankaj Singh",13
"PA Patel","PJ Cummins",9
"PA Patel","PJ Sangwan",18
"PA Patel","PM Sarvesh Kumar",1
"PA Patel","PP Chawla",44
"PA Patel","PP Ojha",22
"PA Patel","PV Tambe",2
"PA Patel","R Ashwin",32
"PA Patel","R Bhatia",7
"PA Patel","R McLaren",8
"PA Patel","R Sharma",1
"PA Patel","R Vinay Kumar",23
"PA Patel","RA Jadeja",56
"PA Patel","Rashid Khan",2
"PA Patel","RE van der Merwe",9
"PA Patel","RJ Harris",1
"PA Patel","RP Singh",23
"PA Patel","RR Powar",33
"PA Patel","S Aravind",3
"PA Patel","S Badree",3
"PA Patel","S Gopal",6
"PA Patel","S Kaul",13
"PA Patel","S Lamichhane",19
"PA Patel","S Nadeem",16
"PA Patel","S Sreesanth",20
"PA Patel","Sandeep Sharma",34
"PA Patel","SB Jakati",24
"PA Patel","SB Wagh",10
"PA Patel","Shahid Afridi",4
"PA Patel","Shakib Al Hasan",15
"PA Patel","Shoaib Akhtar",2
"PA Patel","Shoaib Malik",1
"PA Patel","SJ Srivastava",14
"PA Patel","SK Raina",27
"PA Patel","SK Trivedi",15
"PA Patel","SK Warne",25
"PA Patel","SL Malinga",25
"PA Patel","SM Curran",13
"PA Patel","SM Pollock",6
"PA Patel","SMSM Senanayake",6
"PA Patel","SN Thakur",46
"PA Patel","Sohail Tanvir",11
"PA Patel","SP Narine",26
"PA Patel","SR Watson",9
"PA Patel","STR Binny",17
"PA Patel","SW Tait",7
"PA Patel","TA Boult",16
"PA Patel","TG Southee",19
"PA Patel","TM Dilshan",3
"PA Patel","UT Yadav",61
"PA Patel","VR Aaron",15
"PA Patel","VRV Singh",6
"PA Patel","VS Malik",1
"PA Patel","VY Mahesh",9
"PA Patel","Washington Sundar",35
"PA Patel","WD Parnell",13
"PA Patel","Y Nagar",2
"PA Patel","YK Pathan",31
"PA Patel","Yuvraj Singh",7
"PA Patel","Z Khan",32
"PA Reddy","A Chandila",4
"PA Reddy","AB Dinda",1
"PA Reddy","AD Mascarenhas",7
"PA Reddy","AD Mathews",8
"PA Reddy","Azhar Mahmood",12
"PA Reddy","B Kumar",7
"PA Reddy","DS Kulkarni",1
"PA Reddy","IK Pathan",1
"PA Reddy","J Botha",18
"PA Reddy","JD Unadkat",3
"PA Reddy","M Kartik",9
"PA Reddy","MC Henriques",9
"PA Reddy","MG Johnson",6
"PA Reddy","MN Samuels",4
"PA Reddy","MS Gony",4
"PA Reddy","P Awana",4
"PA Reddy","P Kumar",4
"PA Reddy","PP Chawla",9
"PA Reddy","R Sharma",5
"PA Reddy","R Vinay Kumar",12
"PA Reddy","RP Singh",7
"PA Reddy","RR Powar",3
"PA Reddy","SK Trivedi",6
"PA Reddy","SR Watson",12
"PA Reddy","SW Tait",4
"PA Reddy","Yuvraj Singh",2
"PA Reddy","Z Khan",2
"Pankaj Singh","A Nehra",1
"Pankaj Singh","A Symonds",3
"Pankaj Singh","IK Pathan",1
"Pankaj Singh","KA Pollard",1
"Pankaj Singh","RP Singh",1
"Parvez Rasool","A Nehra",3
"Parvez Rasool","AN Ahmed",2
"Parvez Rasool","B Kumar",5
"Parvez Rasool","MG Johnson",1
"Parvez Rasool","MM Sharma",2
"Parvez Rasool","Mustafizur Rahman",2
"Parvez Rasool","SL Malinga",1
"Parvez Rasool","SP Narine",1
"PC Valthaty","A Mishra",18
"PC Valthaty","A Nehra",1
"PC Valthaty","A Singh",3
"PC Valthaty","A Symonds",6
"PC Valthaty","AB Dinda",1
"PC Valthaty","AC Thomas",6
"PC Valthaty","AN Ahmed",4
"PC Valthaty","Anureet Singh",4
"PC Valthaty","B Kumar",4
"PC Valthaty","B Lee",7
"PC Valthaty","CH Gayle",2
"PC Valthaty","CK Langeveldt",13
"PC Valthaty","DT Christian",2
"PC Valthaty","DW Steyn",15
"PC Valthaty","Harbhajan Singh",12
"PC Valthaty","I Sharma",10
"PC Valthaty","IK Pathan",15
"PC Valthaty","J Botha",6
"PC Valthaty","JA Morkel",34
"PC Valthaty","JH Kallis",2
"PC Valthaty","JJ van der Wath",5
"PC Valthaty","JP Duminy",16
"PC Valthaty","KA Pollard",4
"PC Valthaty","KK Cooper",4
"PC Valthaty","KV Sharma",3
"PC Valthaty","L Balaji",2
"PC Valthaty","M Morkel",1
"PC Valthaty","MM Patel",10
"PC Valthaty","MS Gony",23
"PC Valthaty","R Ashwin",19
"PC Valthaty","R Sharma",2
"PC Valthaty","RP Singh",12
"PC Valthaty","S Aravind",6
"PC Valthaty","S Randiv",23
"PC Valthaty","S Sreesanth",5
"PC Valthaty","SB Jakati",10
"PC Valthaty","SB Styris",11
"PC Valthaty","SB Wagh",12
"PC Valthaty","SK Raina",1
"PC Valthaty","SK Trivedi",24
"PC Valthaty","SK Warne",11
"PC Valthaty","SL Malinga",1
"PC Valthaty","SR Watson",2
"PC Valthaty","STR Binny",4
"PC Valthaty","SW Tait",5
"PC Valthaty","TG Southee",22
"PC Valthaty","TL Suman",10
"PC Valthaty","UT Yadav",1
"PC Valthaty","WD Parnell",5
"PC Valthaty","YK Pathan",4
"PC Valthaty","Z Khan",21
"PD Collingwood","A Kumble",7
"PD Collingwood","A Mithun",20
"PD Collingwood","A Symonds",2
"PD Collingwood","AB Agarkar",6
"PD Collingwood","AB Dinda",1
"PD Collingwood","AD Mathews",7
"PD Collingwood","AG Murtaza",1
"PD Collingwood","BAW Mendis",1
"PD Collingwood","CH Gayle",23
"PD Collingwood","CL White",18
"PD Collingwood","DJ Hussey",11
"PD Collingwood","Harmeet Singh",18
"PD Collingwood","JH Kallis",14
"PD Collingwood","KA Pollard",1
"PD Collingwood","KP Appanna",6
"PD Collingwood","KP Pietersen",2
"PD Collingwood","L Ablish",2
"PD Collingwood","M Kartik",6
"PD Collingwood","MR Marsh",4
"PD Collingwood","PP Chawla",1
"PD Collingwood","PP Ojha",10
"PD Collingwood","R Sharma",17
"PD Collingwood","R Vinay Kumar",8
"PD Collingwood","RR Powar",1
"PD Collingwood","S Narwal",5
"PD Collingwood","SW Tait",11
"PJ Cummins","A Nortje",4
"PJ Cummins","AR Patel",4
"PJ Cummins","Arshdeep Singh",3
"PJ Cummins","AS Rajpoot",1
"PJ Cummins","Avesh Khan",7
"PJ Cummins","BA Stokes",16
"PJ Cummins","Basil Thampi",6
"PJ Cummins","CH Morris",8
"PJ Cummins","CJ Jordan",2
"PJ Cummins","CR Woakes",1
"PJ Cummins","DJ Bravo",3
"PJ Cummins","DR Sams",34
"PJ Cummins","DS Kulkarni",1
"PJ Cummins","Harbhajan Singh",7
"PJ Cummins","HH Pandya",1
"PJ Cummins","HV Patel",1
"PJ Cummins","JC Archer",11
"PJ Cummins","JJ Bumrah",46
"PJ Cummins","JP Faulkner",9
"PJ Cummins","K Rabada",1
"PJ Cummins","KA Jamieson",6
"PJ Cummins","Kartik Tyagi",3
"PJ Cummins","KH Pandya",5
"PJ Cummins","KK Ahmed",4
"PJ Cummins","KV Sharma",3
"PJ Cummins","L Ngidi",8
"PJ Cummins","M Ashwin",1
"PJ Cummins","Mustafizur Rahman",3
"PJ Cummins","NM Coulter-Nile",22
"PJ Cummins","PJ Sangwan",8
"PJ Cummins","RA Jadeja",1
"PJ Cummins","RD Chahar",7
"PJ Cummins","Sandeep Sharma",11
"PJ Cummins","SM Curran",41
"PJ Cummins","SN Thakur",30
"PJ Cummins","SR Watson",4
"PJ Cummins","T Natarajan",3
"PJ Cummins","TA Boult",22
"PJ Cummins","TK Curran",5
"PJ Cummins","TM Head",7
"PJ Cummins","TS Mills",13
"PJ Cummins","Washington Sundar",3
"PJ Cummins","YS Chahal",3
"PJ Sangwan","Arshdeep Singh",1
"PJ Sangwan","B Lee",1
"PJ Sangwan","CJ Anderson",1
"PJ Sangwan","CRD Fernando",4
"PJ Sangwan","DJ Bravo",3
"PJ Sangwan","Harbhajan Singh",1
"PJ Sangwan","IK Pathan",4
"PJ Sangwan","JD Unadkat",1
"PJ Sangwan","K Rabada",1
"PJ Sangwan","KA Pollard",2
"PJ Sangwan","Kamran Khan",1
"PJ Sangwan","RP Singh",4
"PJ Sangwan","ST Jayasuriya",2
"PK Garg","A Nortje",6
"PK Garg","A Zampa",2
"PK Garg","Arshdeep Singh",4
"PK Garg","CJ Jordan",2
"PK Garg","CV Varun",4
"PK Garg","DJ Bravo",17
"PK Garg","DL Chahar",7
"PK Garg","DR Sams",19
"PK Garg","DT Christian",4
"PK Garg","DW Steyn",7
"PK Garg","HV Patel",3
"PK Garg","JC Archer",3
"PK Garg","JD Unadkat",12
"PK Garg","JDS Neesham",13
"PK Garg","JJ Bumrah",1
"PK Garg","K Rabada",2
"PK Garg","KA Pollard",6
"PK Garg","KV Sharma",8
"PK Garg","LH Ferguson",2
"PK Garg","LS Livingstone",1
"PK Garg","M Markande",14
"PK Garg","MP Stoinis",1
"PK Garg","NM Coulter-Nile",2
"PK Garg","PP Chawla",13
"PK Garg","R Ashwin",8
"PK Garg","RA Jadeja",11
"PK Garg","S Dube",3
"PK Garg","Shakib Al Hasan",13
"PK Garg","SM Curran",20
"PK Garg","SN Thakur",10
"PK Garg","SP Narine",6
"PK Garg","TA Boult",4
"PK Garg","UT Yadav",1
"PK Garg","YS Chahal",14
"PM Sarvesh Kumar","A Mishra",1
"PP Chawla","A Kumble",3
"PP Chawla","A Mishra",12
"PP Chawla","A Nehra",16
"PP Chawla","A Singh",9
"PP Chawla","A Symonds",3
"PP Chawla","AB Dinda",7
"PP Chawla","AC Thomas",2
"PP Chawla","AD Mathews",12
"PP Chawla","AJ Tye",2
"PP Chawla","Anand Rajan",12
"PP Chawla","Anureet Singh",6
"PP Chawla","AR Patel",3
"PP Chawla","Avesh Khan",1
"PP Chawla","B Kumar",5
"PP Chawla","BCJ Cutting",6
"PP Chawla","BE Hendricks",9
"PP Chawla","CH Gayle",3
"PP Chawla","CH Morris",10
"PP Chawla","DJ Bravo",1
"PP Chawla","DL Chahar",2
"PP Chawla","DL Vettori",2
"PP Chawla","DP Nannes",1
"PP Chawla","DR Smith",3
"PP Chawla","DS Kulkarni",6
"PP Chawla","DW Steyn",18
"PP Chawla","Harbhajan Singh",7
"PP Chawla","HH Pandya",1
"PP Chawla","I Sharma",21
"PP Chawla","IK Pathan",4
"PP Chawla","Imran Tahir",12
"PP Chawla","J Botha",3
"PP Chawla","JA Morkel",9
"PP Chawla","JD Ryder",1
"PP Chawla","JH Kallis",14
"PP Chawla","JJ Bumrah",5
"PP Chawla","JP Faulkner",1
"PP Chawla","K Rabada",5
"PP Chawla","KK Ahmed",7
"PP Chawla","KK Cooper",3
"PP Chawla","KMA Paul",8
"PP Chawla","KV Sharma",14
"PP Chawla","L Balaji",19
"PP Chawla","LE Plunkett",1
"PP Chawla","M Manhas",6
"PP Chawla","M Morkel",4
"PP Chawla","M Muralitharan",8
"PP Chawla","MC Henriques",1
"PP Chawla","MF Maharoof",4
"PP Chawla","MG Johnson",16
"PP Chawla","MJ McClenaghan",1
"PP Chawla","MM Patel",15
"PP Chawla","MM Sharma",1
"PP Chawla","MN Samuels",10
"PP Chawla","Mohammed Shami",4
"PP Chawla","MS Gony",10
"PP Chawla","NLTC Perera",8
"PP Chawla","P Awana",19
"PP Chawla","P Negi",1
"PP Chawla","PP Ojha",1
"PP Chawla","R Bhatia",1
"PP Chawla","R McLaren",11
"PP Chawla","R Sharma",12
"PP Chawla","R Vinay Kumar",13
"PP Chawla","Rashid Khan",4
"PP Chawla","RG Sharma",1
"PP Chawla","RJ Harris",2
"PP Chawla","RP Singh",15
"PP Chawla","S Kaul",2
"PP Chawla","Sandeep Sharma",2
"PP Chawla","SB Jakati",2
"PP Chawla","SB Styris",7
"PP Chawla","SC Kuggeleijn",1
"PP Chawla","SK Raina",1
"PP Chawla","SK Trivedi",4
"PP Chawla","SK Warne",11
"PP Chawla","SL Malinga",11
"PP Chawla","SN Thakur",2
"PP Chawla","SP Narine",13
"PP Chawla","SR Watson",19
"PP Chawla","STR Binny",2
"PP Chawla","SW Tait",4
"PP Chawla","T Thushara",2
"PP Chawla","Umar Gul",1
"PP Chawla","UT Yadav",5
"PP Chawla","VR Aaron",2
"PP Chawla","WPUJC Vaas",5
"PP Chawla","YK Pathan",2
"PP Chawla","Yuvraj Singh",4
"PP Chawla","Z Khan",14
"PP Ojha","A Nehra",1
"PP Ojha","DJ Bravo",1
"PP Ojha","Imran Tahir",2
"PP Ojha","KK Cooper",1
"PP Ojha","L Balaji",1
"PP Ojha","M Morkel",1
"PP Ojha","M Muralitharan",1
"PP Ojha","MA Starc",1
"PP Ojha","MM Sharma",1
"PP Ojha","SL Malinga",2
"PP Ojha","Sohail Tanvir",1
"PP Ojha","UT Yadav",2
"PP Ojha","WD Parnell",1
"PP Shaw","Abhishek Sharma",8
"PP Shaw","AD Russell",34
"PP Shaw","AJ Tye",7
"PP Shaw","Arshdeep Singh",20
"PP Shaw","AS Rajpoot",5
"PP Shaw","Avesh Khan",13
"PP Shaw","B Kumar",35
"PP Shaw","BA Stokes",3
"PP Shaw","Basil Thampi",10
"PP Shaw","BB Sran",17
"PP Shaw","C Sakariya",7
"PP Shaw","CH Morris",1
"PP Shaw","CJ Jordan",13
"PP Shaw","CV Varun",33
"PP Shaw","DJ Bravo",3
"PP Shaw","DJ Hooda",10
"PP Shaw","DL Chahar",80
"PP Shaw","DR Sams",29
"PP Shaw","DS Kulkarni",24
"PP Shaw","GHS Garton",7
"PP Shaw","GJ Maxwell",15
"PP Shaw","Harbhajan Singh",5
"PP Shaw","HH Pandya",17
"PP Shaw","HV Patel",3
"PP Shaw","I Udana",12
"PP Shaw","J Suchith",6
"PP Shaw","J Yadav",12
"PP Shaw","JA Richardson",11
"PP Shaw","Jalaj S Saxena",5
"PP Shaw","JC Archer",14
"PP Shaw","JD Unadkat",29
"PP Shaw","JJ Bumrah",11
"PP Shaw","JO Holder",14
"PP Shaw","JR Hazlewood",32
"PP Shaw","K Gowtham",26
"PP Shaw","K Rabada",5
"PP Shaw","KA Jamieson",1
"PP Shaw","KH Pandya",7
"PP Shaw","KK Ahmed",43
"PP Shaw","KL Nagarkoti",15
"PP Shaw","KM Asif",8
"PP Shaw","Kuldeep Yadav",25
"PP Shaw","L Ngidi",2
"PP Shaw","LH Ferguson",36
"PP Shaw","M Ashwin",8
"PP Shaw","M Prasidh Krishna",33
"PP Shaw","MG Johnson",24
"PP Shaw","MJ McClenaghan",4
"PP Shaw","MM Ali",24
"PP Shaw","Mohammad Nabi",7
"PP Shaw","Mohammed Shami",40
"PP Shaw","Mohammed Siraj",41
"PP Shaw","Mustafizur Rahman",4
"PP Shaw","N Rana",6
"PP Shaw","NA Saini",13
"PP Shaw","NT Ellis",5
"PP Shaw","O Thomas",4
"PP Shaw","P Negi",1
"PP Shaw","PJ Cummins",32
"PP Shaw","PP Chawla",47
"PP Shaw","R Ashwin",5
"PP Shaw","R Parag",8
"PP Shaw","RA Jadeja",41
"PP Shaw","Rashid Khan",22
"PP Shaw","Rasikh Salam",8
"PP Shaw","Ravi Bishnoi",13
"PP Shaw","RD Chahar",5
"PP Shaw","RP Meredith",3
"PP Shaw","S Gopal",14
"PP Shaw","S Kaul",32
"PP Shaw","Sandeep Sharma",24
"PP Shaw","Shahbaz Ahmed",1
"PP Shaw","Shakib Al Hasan",31
"PP Shaw","Shivam Mavi",41
"PP Shaw","SL Malinga",1
"PP Shaw","SM Curran",23
"PP Shaw","SN Thakur",42
"PP Shaw","SP Narine",45
"PP Shaw","SS Cottrell",5
"PP Shaw","STR Binny",2
"PP Shaw","TA Boult",28
"PP Shaw","TG Southee",17
"PP Shaw","TS Mills",12
"PP Shaw","UT Yadav",24
"PP Shaw","V Shankar",1
"PP Shaw","VR Aaron",11
"PP Shaw","VR Iyer",12
"PP Shaw","Washington Sundar",22
"PP Shaw","YS Chahal",41
"PR Shah","A Mishra",1
"PR Shah","A Nehra",2
"PR Shah","AM Salvi",4
"PR Shah","B Akhil",2
"PR Shah","BJ Hodge",4
"PR Shah","DP Nannes",1
"PR Shah","DP Vijaykumar",6
"PR Shah","DR Smith",12
"PR Shah","Harmeet Singh",10
"PR Shah","JH Kallis",5
"PR Shah","P Parameswaran",1
"PR Shah","PJ Sangwan",7
"PR Shah","R Bhatia",8
"PR Shah","R Vinay Kumar",4
"PR Shah","RJ Harris",3
"PR Shah","RP Singh",5
"PR Shah","SB Joshi",8
"PR Shah","Shoaib Ahmed",4
"PSP Handscomb","Harbhajan Singh",3
"PSP Handscomb","JJ Bumrah",1
"PSP Handscomb","TG Southee",2
"PV Tambe","BW Hilfenhaus",1
"PV Tambe","DJ Bravo",1
"PV Tambe","DW Steyn",2
"PV Tambe","IK Pathan",1
"PV Tambe","MA Starc",2
"PV Tambe","R Ashwin",1
"PV Tambe","S Aravind",1
"PV Tambe","V Kohli",2
"PV Tambe","VR Aaron",4
"PWH de Silva","DJ Bravo",1
"PWH de Silva","M Jansen",6
"PWH de Silva","M Prasidh Krishna",2
"PWH de Silva","R Ashwin",2
"PWH de Silva","RA Jadeja",6
"PWH de Silva","RD Chahar",1
"PWH de Silva","T Natarajan",1
"PWH de Silva","TG Southee",4
"PWH de Silva","Umran Malik",1
"PWH de Silva","YS Chahal",6
"Q de Kock","A Mishra",11
"Q de Kock","A Nehra",19
"Q de Kock","A Nortje",55
"Q de Kock","AB Dinda",30
"Q de Kock","Abdul Samad",25
"Q de Kock","Abhishek Sharma",1
"Q de Kock","AD Russell",89
"Q de Kock","AJ Tye",5
"Q de Kock","AK Markram",8
"Q de Kock","AR Patel",64
"Q de Kock","Arshdeep Singh",15
"Q de Kock","AS Rajpoot",20
"Q de Kock","AS Roy",11
"Q de Kock","Avesh Khan",5
"Q de Kock","B Kumar",49
"Q de Kock","BA Stokes",1
"Q de Kock","Basil Thampi",26
"Q de Kock","BB Sran",12
"Q de Kock","C Sakariya",25
"Q de Kock","CH Gayle",8
"Q de Kock","CH Morris",22
"Q de Kock","CJ Anderson",1
"Q de Kock","CJ Green",13
"Q de Kock","CJ Jordan",8
"Q de Kock","CV Varun",38
"Q de Kock","D Wiese",47
"Q de Kock","DJ Bravo",15
"Q de Kock","DJ Hooda",12
"Q de Kock","DJG Sammy",9
"Q de Kock","DJM Short",2
"Q de Kock","DL Chahar",106
"Q de Kock","DR Sams",19
"Q de Kock","DR Smith",8
"Q de Kock","DS Kulkarni",55
"Q de Kock","DT Christian",11
"Q de Kock","DW Steyn",28
"Q de Kock","FA Allen",6
"Q de Kock","GC Viljoen",8
"Q de Kock","GJ Maxwell",15
"Q de Kock","Harbhajan Singh",35
"Q de Kock","Harpreet Brar",1
"Q de Kock","HF Gurney",1
"Q de Kock","HH Pandya",3
"Q de Kock","HV Patel",41
"Q de Kock","I Sharma",37
"Q de Kock","I Udana",7
"Q de Kock","IC Pandey",2
"Q de Kock","Imran Tahir",10
"Q de Kock","Iqbal Abdulla",4
"Q de Kock","JC Archer",48
"Q de Kock","JD Unadkat",53
"Q de Kock","JH Kallis",5
"Q de Kock","JJ Bumrah",8
"Q de Kock","JO Holder",4
"Q de Kock","JP Duminy",1
"Q de Kock","JP Faulkner",3
"Q de Kock","JR Hazlewood",12
"Q de Kock","K Gowtham",29
"Q de Kock","K Rabada",52
"Q de Kock","KA Jamieson",4
"Q de Kock","Kartik Tyagi",1
"Q de Kock","KC Cariappa",13
"Q de Kock","KH Pandya",6
"Q de Kock","KK Ahmed",17
"Q de Kock","KMA Paul",7
"Q de Kock","KS Williamson",12
"Q de Kock","Kuldeep Yadav",20
"Q de Kock","KV Sharma",15
"Q de Kock","KW Richardson",2
"Q de Kock","L Ngidi",21
"Q de Kock","Lalit Yadav",18
"Q de Kock","LH Ferguson",13
"Q de Kock","LS Livingstone",19
"Q de Kock","M Ashwin",38
"Q de Kock","M Muralitharan",5
"Q de Kock","M Prasidh Krishna",44
"Q de Kock","MA Starc",7
"Q de Kock","MC Henriques",9
"Q de Kock","MG Johnson",7
"Q de Kock","MJ McClenaghan",14
"Q de Kock","MM Ali",5
"Q de Kock","MM Sharma",16
"Q de Kock","Mohammad Nabi",13
"Q de Kock","Mohammed Shami",44
"Q de Kock","Mohammed Siraj",23
"Q de Kock","MP Stoinis",19
"Q de Kock","Mujeeb Ur Rahman",11
"Q de Kock","Mustafizur Rahman",45
"Q de Kock","N Rana",7
"Q de Kock","NA Saini",15
"Q de Kock","NT Ellis",1
"Q de Kock","P Dubey",8
"Q de Kock","P Kumar",30
"Q de Kock","P Negi",1
"Q de Kock","Parvez Rasool",28
"Q de Kock","PJ Cummins",10
"Q de Kock","PP Chawla",9
"Q de Kock","PP Ojha",1
"Q de Kock","PV Tambe",13
"Q de Kock","R Ashwin",84
"Q de Kock","R Bhatia",8
"Q de Kock","R Dhawan",4
"Q de Kock","R Parag",5
"Q de Kock","R Tewatia",8
"Q de Kock","R Vinay Kumar",20
"Q de Kock","RA Jadeja",24
"Q de Kock","Rashid Khan",28
"Q de Kock","Ravi Bishnoi",12
"Q de Kock","RD Chahar",7
"Q de Kock","S Aravind",40
"Q de Kock","S Dube",1
"Q de Kock","S Gopal",18
"Q de Kock","S Kaul",19
"Q de Kock","S Kaushik",3
"Q de Kock","S Nadeem",1
"Q de Kock","S Sandeep Warrier",13
"Q de Kock","SA Yadav",5
"Q de Kock","Sandeep Sharma",38
"Q de Kock","Shivam Mavi",16
"Q de Kock","SK Raina",9
"Q de Kock","SL Malinga",6
"Q de Kock","SM Curran",11
"Q de Kock","SN Thakur",44
"Q de Kock","SP Narine",47
"Q de Kock","SR Watson",38
"Q de Kock","STR Binny",26
"Q de Kock","T Natarajan",5
"Q de Kock","TA Boult",29
"Q de Kock","TG Southee",48
"Q de Kock","TU Deshpande",20
"Q de Kock","UT Yadav",59
"Q de Kock","V Shankar",6
"Q de Kock","VR Aaron",2
"Q de Kock","Washington Sundar",9
"Q de Kock","Y Venugopal Rao",2
"Q de Kock","YK Pathan",6
"Q de Kock","YS Chahal",44
"Q de Kock","Z Khan",1
"R Ashwin","A Mishra",6
"R Ashwin","A Mithun",1
"R Ashwin","A Nortje",1
"R Ashwin","AB Dinda",11
"R Ashwin","AD Russell",18
"R Ashwin","AR Patel",14
"R Ashwin","Avesh Khan",12
"R Ashwin","Azhar Mahmood",7
"R Ashwin","B Lee",1
"R Ashwin","BB Sran",8
"R Ashwin","C Sakariya",9
"R Ashwin","CH Morris",2
"R Ashwin","CJ Jordan",11
"R Ashwin","CR Woakes",6
"R Ashwin","CV Varun",3
"R Ashwin","D Wiese",4
"R Ashwin","DJ Bravo",2
"R Ashwin","DS Kulkarni",17
"R Ashwin","DT Christian",1
"R Ashwin","DW Steyn",3
"R Ashwin","Harbhajan Singh",4
"R Ashwin","Harmeet Singh",2
"R Ashwin","HH Pandya",3
"R Ashwin","HV Patel",1
"R Ashwin","I Sharma",2
"R Ashwin","IK Pathan",7
"R Ashwin","Imran Tahir",9
"R Ashwin","Iqbal Abdulla",1
"R Ashwin","JJ Bumrah",14
"R Ashwin","JO Holder",3
"R Ashwin","JP Faulkner",7
"R Ashwin","JPR Scantlebury-Searles",6
"R Ashwin","JR Hazlewood",1
"R Ashwin","K Gowtham",16
"R Ashwin","K Khejroliya",10
"R Ashwin","K Rabada",6
"R Ashwin","KA Pollard",5
"R Ashwin","Karanveer Singh",4
"R Ashwin","KH Pandya",8
"R Ashwin","Kuldeep Yadav",14
"R Ashwin","L Balaji",5
"R Ashwin","LE Plunkett",5
"R Ashwin","LH Ferguson",2
"R Ashwin","M Morkel",5
"R Ashwin","M Prasidh Krishna",3
"R Ashwin","MC Henriques",10
"R Ashwin","MG Johnson",3
"R Ashwin","MJ McClenaghan",8
"R Ashwin","MJ Santner",2
"R Ashwin","MM Ali",14
"R Ashwin","MM Patel",1
"R Ashwin","MM Sharma",2
"R Ashwin","Mohammed Shami",2
"R Ashwin","Mohammed Siraj",16
"R Ashwin","MR Marsh",4
"R Ashwin","Mustafizur Rahman",21
"R Ashwin","NM Coulter-Nile",18
"R Ashwin","P Awana",1
"R Ashwin","P Kumar",3
"R Ashwin","PJ Cummins",10
"R Ashwin","PP Chawla",9
"R Ashwin","PP Ojha",2
"R Ashwin","PV Tambe",4
"R Ashwin","R Bhatia",8
"R Ashwin","R Dhawan",11
"R Ashwin","R Vinay Kumar",7
"R Ashwin","Rashid Khan",8
"R Ashwin","Ravi Bishnoi",6
"R Ashwin","RD Chahar",2
"R Ashwin","RJ Harris",8
"R Ashwin","RP Meredith",11
"R Ashwin","RP Singh",1
"R Ashwin","S Aravind",1
"R Ashwin","S Kaul",1
"R Ashwin","S Lamichhane",5
"R Ashwin","Sandeep Sharma",9
"R Ashwin","Shakib Al Hasan",2
"R Ashwin","Shivam Mavi",6
"R Ashwin","SL Malinga",17
"R Ashwin","SMSM Senanayake",5
"R Ashwin","SN Thakur",22
"R Ashwin","SP Narine",10
"R Ashwin","SR Watson",3
"R Ashwin","SS Cottrell",2
"R Ashwin","TA Boult",6
"R Ashwin","TG Southee",5
"R Ashwin","UT Yadav",22
"R Ashwin","V Sehwag",3
"R Ashwin","VR Iyer",6
"R Ashwin","WA Mota",2
"R Ashwin","Washington Sundar",4
"R Ashwin","YS Chahal",9
"R Ashwin","Yuvraj Singh",2
"R Bhatia","A Mishra",3
"R Bhatia","A Nehra",3
"R Bhatia","AN Ahmed",8
"R Bhatia","Azhar Mahmood",2
"R Bhatia","B Lee",1
"R Bhatia","BW Hilfenhaus",1
"R Bhatia","CJ Anderson",9
"R Bhatia","CJ Jordan",7
"R Bhatia","DJ Bravo",6
"R Bhatia","DW Steyn",5
"R Bhatia","Harbhajan Singh",4
"R Bhatia","Harmeet Singh",3
"R Bhatia","HV Patel",12
"R Bhatia","IC Pandey",3
"R Bhatia","IK Pathan",3
"R Bhatia","Iqbal Abdulla",2
"R Bhatia","J Botha",2
"R Bhatia","JA Morkel",1
"R Bhatia","JD Unadkat",3
"R Bhatia","JEC Franklin",1
"R Bhatia","JJ Bumrah",9
"R Bhatia","Joginder Sharma",15
"R Bhatia","JP Duminy",1
"R Bhatia","KV Sharma",2
"R Bhatia","KW Richardson",4
"R Bhatia","L Balaji",4
"R Bhatia","M Morkel",10
"R Bhatia","M Muralitharan",2
"R Bhatia","MM Sharma",6
"R Bhatia","Mohammed Shami",2
"R Bhatia","P Awana",14
"R Bhatia","P Kumar",4
"R Bhatia","PJ Cummins",2
